colegio,provincia,canton,distrito,tipo_colegio,tipo_horario,tipo_modalidad,codigo_zona_procedencia,rama1_mep,in0vacion_mep,v_agregado_mep,ambiental_mep,o_tecnolog_mep,modeloiiicicloydiversificado_mep,deportivo_mep,telesecundaria_mep,liceo_rural_mep,tipo_educa,indigena_mep,territorio_indig_mep,lengua_indig_mep,bilingue_mep,bach_internacional_mep,admitido
1322,1,6,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1322,1,6,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1322,1,6,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1322,1,6,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1322,1,6,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1322,1,6,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1322,1,6,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1322,1,6,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1322,1,6,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1322,1,6,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2108,2,6,1,1,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2141,2,2,2,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2587,2,1,12,1,diurno,1,2,1,1,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5857,5,4,2,1,diurno,2,1,4,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2521,2,3,1,2,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
